bam_name,materialSampleID,sequence_comments,sample_name,batch,lane,short_name,individualID,locationID_short,mosdepth,coverage,seq_depth,medianDepth,percentMapped,EcoLocationID,site_code,decimalLatitude,decimalLongitude,colony_depth,EcoPlotDepthinmeters,reef,site,depth_category,zone,plot,colony_depth_m,colony_size_cm,year,habitat,habitat_full,comments_coords,comments_depth,main cluster,parent_cluster,cluster,sub_cluster,lineage_mito,lineage_wgs,comments_haplotypes
RRAP-ECO03-2023-Shys-CBHE-2673_L2_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2673_L2,,RRAP-ECO03-2023-Shys-CBHE-2673,batch1,L2,CBHE-2673,2673,CBHE,7.16,89.6,6.35,4.55,0.9747,CBHE_FR1S_P2,CBHE_FR1S,-23.4719785,151.9776975,6.1,6.1,Heron,Front1,5m,Shallow,Plot2,NA,NA,2023,Front,Front1,plot coordinates from AG,NA,2,4,4b,4b,HostD2,HostD2b,HostD2
RRAP-ECO03-2023-Shys-CBHE-2676_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2676_L1,,RRAP-ECO03-2023-Shys-CBHE-2676,batch1,L1,CBHE-2676,2676,CBHE,5.23,90.4,9.81,5.65,0.9856,CBHE_FR1S_P2,CBHE_FR1S,-23.4719785,151.9776975,6.1,6.1,Heron,Front1,5m,Shallow,Plot2,NA,NA,2023,Front,Front1,plot coordinates from AG,NA,2,4,4b,4b,HostD2,HostD2b,HostD2
RRAP-ECO03-2023-Shys-CBHE-2683_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2683_L1,,RRAP-ECO03-2023-Shys-CBHE-2683,batch1,L1,CBHE-2683,2683,CBHE,5.46,83.48,7.36,4.69,0.9562,CBHE_FR1S_P3,CBHE_FR1S,-23.4719215,151.9778785,5.9,5.9,Heron,Front1,5m,Shallow,Plot3,NA,NA,2023,Front,Front1,plot coordinates from AG,NA,2,4,4b,4b,HostD2,HostD2b,HostD2
RRAP-ECO03-2023-Shys-CBHE-2691_L2_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2691_L2,,RRAP-ECO03-2023-Shys-CBHE-2691,batch1,L2,CBHE-2691,2691,CBHE,7.41,89.95,7.61,5.29,0.9746,CBHE_FR1S_P4,CBHE_FR1S,-23.471902,151.977954,5.7,5.7,Heron,Front1,5m,Shallow,Plot4,NA,NA,2023,Front,Front1,plot coordinates from AG,NA,2,4,4b,4b,HostD2,HostD2b,HostD2
RRAP-ECO03-2023-Shys-CBHE-2690_L2_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2690_L2,,RRAP-ECO03-2023-Shys-CBHE-2690,batch1,L2,CBHE-2690,2690,CBHE,7.46,90.61,9.61,6.91,0.978,CBHE_FR1S_P4,CBHE_FR1S,-23.471902,151.977954,5.7,5.7,Heron,Front1,5m,Shallow,Plot4,NA,NA,2023,Front,Front1,plot coordinates from AG,NA,2,4,4b,4b,HostD2,HostD2b,HostD2
RRAP-ECO03-2023-Shys-CBHE-2720_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2720_L1,,RRAP-ECO03-2023-Shys-CBHE-2720,batch1,L1,CBHE-2720,2720,CBHE,6.23,89.21,7.04,5.34,0.9627,CBHE_FR2S_P2,CBHE_FR2S,-23.47042275,151.9508896,5.3,5.3,Heron,Front2,5m,Shallow,Plot2,NA,NA,2023,Front,Front2,plot coordinates from AG,NA,2,4,4b,4b,HostD2,HostD2b,HostD2
RRAP-ECO03-2023-Shys-CBHE-2723_L3_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2723_L3,,RRAP-ECO03-2023-Shys-CBHE-2723,batch1,L3,CBHE-2723,2723,CBHE,6.94,88.85,6.31,3.96,0.9777,CBHE_FR2S_P3,CBHE_FR2S,-23.4704876,151.9510498,5.3,5.3,Heron,Front2,5m,Shallow,Plot3,NA,NA,2023,Front,Front2,plot coordinates from AG,NA,2,4,4b,4b,HostD2,HostD2b,HostD2
RRAP-ECO03-2023-Shys-CBHE-2724_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2724_L1,,RRAP-ECO03-2023-Shys-CBHE-2724,batch1,L1,CBHE-2724,2724,CBHE,5.24,90.24,9.44,6.09,0.978,CBHE_FR2S_P3,CBHE_FR2S,-23.4704876,151.9510498,5.3,5.3,Heron,Front2,5m,Shallow,Plot3,NA,NA,2023,Front,Front2,plot coordinates from AG,NA,2,4,4b,4b,HostD2,HostD2b,HostD2
RRAP-ECO03-2023-Shys-CBHE-2721_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2721_L1,,RRAP-ECO03-2023-Shys-CBHE-2721,batch1,L1,CBHE-2721,2721,CBHE,5.91,88.75,6.45,3.86,0.9792,CBHE_FR2S_P3,CBHE_FR2S,-23.4704876,151.9510498,5.3,5.3,Heron,Front2,5m,Shallow,Plot3,NA,NA,2023,Front,Front2,plot coordinates from AG,NA,2,4,4b,4b,HostD2,HostD2b,HostD2
RRAP-ECO03-2022-Shys-CBHE-1298_L3_markedRG.bam,RRAP-ECO03-2022-Shys-CBHE-1298_L3,,RRAP-ECO03-2022-Shys-CBHE-1298,batch1,L3,CBHE-1298,1298,CBHE,5.76,89.62,8.29,4.81,0.982,CBHE_FR2S_P3,CBHE_FR2S,-23.4704876,151.9510498,5.3,5.3,Heron,Front2,5m,Shallow,Plot3,NA,NA,2022,Front,Front2,plot coordinates from AG,NA,2,4,4b,4b,HostD2,HostD2b,HostD2
RRAP-ECO03-2023-Shys-CBHE-2722_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2722_L1,,RRAP-ECO03-2023-Shys-CBHE-2722,batch1,L1,CBHE-2722,2722,CBHE,4.93,89.95,8.99,5.16,0.9825,CBHE_FR2S_P3,CBHE_FR2S,-23.4704876,151.9510498,5.3,5.3,Heron,Front2,5m,Shallow,Plot3,NA,NA,2023,Front,Front2,plot coordinates from AG,NA,2,4,4b,4b,HostD2,HostD2b,HostD2
RRAP-ECO03-2023-Shys-CBHE-2727_L3_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2727_L3,,RRAP-ECO03-2023-Shys-CBHE-2727,batch1,L3,CBHE-2727,2727,CBHE,5.63,85.8,5.92,8.72,0.8168,CBHE_FR2S_P4,CBHE_FR2S,-23.47050095,151.9511948,5.6,5.6,Heron,Front2,5m,Shallow,Plot4,NA,NA,2023,Front,Front2,plot coordinates from AG,NA,2,4,4b,4b,HostD2,HostD2b,HostD2
RRAP-ECO03-2023-Shys-CBHE-2728_L2_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2728_L2,,RRAP-ECO03-2023-Shys-CBHE-2728,batch1,L2,CBHE-2728,2728,CBHE,4.31,88.36,6.19,6.48,0.858,CBHE_FR2S_P4,CBHE_FR2S,-23.47050095,151.9511948,5.6,5.6,Heron,Front2,5m,Shallow,Plot4,NA,NA,2023,Front,Front2,plot coordinates from AG,NA,2,4,4b,4b,HostD2,HostD2b,HostD2
RRAP-ECO03-2023-Shys-CBHE-2729-rep_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2729-rep_L1,,RRAP-ECO03-2023-Shys-CBHE-2729-rep,batch1,L1,CBHE-2729-rep,2729,CBHE,5.44,83.22,7.03,4.46,0.9721,CBHE_FR2S_P4,CBHE_FR2S,-23.47050095,151.9511948,5.6,5.6,Heron,Front2,5m,Shallow,Plot4,NA,NA,2023,Front,Front2,plot coordinates from AG,NA,2,4,4b,4b,HostD2,HostD2b,HostD2
RRAP-ECO03-2023-Shys-CBHE-2811_L3_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2811_L3,part of plate4 renamed,RRAP-ECO03-2023-Shys-CBHE-2811,batch1,L3,CBHE-2811,2811,CBHE,8.38,83.9,7.3,4.5,0.9547,CBHE_BA1D_P1,CBHE_BA1D,-23.4280415,151.9524235,11.7,11.7,Heron,Back1,10m,Deep,Plot1,NA,NA,2023,Back,Back1,plot coordinates from AG,NA,1,1,1b,1b,HostD3,HostD3,Hap8
RRAP-ECO03-2023-Shys-CBHE-2814_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2814_L1,,RRAP-ECO03-2023-Shys-CBHE-2814,batch1,L1,CBHE-2814,2814,CBHE,6.06,83.13,6.8,4.23,0.945,CBHE_BA1D_P2,CBHE_BA1D,-23.4280535,151.952309,11.7,11.7,Heron,Back1,10m,Deep,Plot2,NA,NA,2023,Back,Back1,plot coordinates from AG,NA,1,1,1b,1b,HostD3,HostD3,Hap8
RRAP-ECO03-2023-Shys-CBHE-2822_L2_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2822_L2,,RRAP-ECO03-2023-Shys-CBHE-2822,batch1,L2,CBHE-2822,2822,CBHE,7.29,91.18,7.27,3.5,0.9744,CBHE_BA1D_P4,CBHE_BA1D,-23.4281955,151.95204,11.7,11.7,Heron,Back1,10m,Deep,Plot4,NA,NA,2023,Back,Back1,plot coordinates from AG,NA,1,1,1b,1b,HostD3,HostD3,Hap8
RRAP-ECO03-2023-Shys-CBHE-2751_L3_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2751_L3,part of plate4 renamed,RRAP-ECO03-2023-Shys-CBHE-2751,batch1,L3,CBHE-2751,2751,CBHE,5.98,85.28,10.11,7.09,0.963,CBHE_BA1S_P1,CBHE_BA1S,-23.428403,151.952614,5.1,5.1,Heron,Back1,5m,Shallow,Plot1,NA,NA,2023,Back,Back1,plot coordinates from AG,NA,1,1,1b,1b,HostD3,HostD3,Hap8
RRAP-ECO03-2023-Shys-CBHE-2756_L3_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2756_L3,part of plate4 renamed,RRAP-ECO03-2023-Shys-CBHE-2756,batch1,L3,CBHE-2756,2756,CBHE,8.01,82.01,5.97,6.31,0.803,CBHE_BA1S_P2,CBHE_BA1S,-23.428454,151.9524855,4.8,4.8,Heron,Back1,5m,Shallow,Plot2,NA,NA,2023,Back,Back1,plot coordinates from AG,NA,1,1,1b,1b,HostD3,HostD3,Hap8
RRAP-ECO03-2023-Shys-CBHE-2757_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2757_L1,,RRAP-ECO03-2023-Shys-CBHE-2757,batch1,L1,CBHE-2757,2757,CBHE,4.66,92.05,8.15,6.14,0.9635,CBHE_BA1S_P4,CBHE_BA1S,-23.4284645,151.9522105,5,5,Heron,Back1,5m,Shallow,Plot4,NA,NA,2023,Back,Back1,plot coordinates from AG,NA,1,1,1b,1b,HostD3,HostD3,Hap8
RRAP-ECO03-2023-Shys-CBHE-2784_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2784_L1,,RRAP-ECO03-2023-Shys-CBHE-2784,batch1,L1,CBHE-2784,2784,CBHE,6.36,91.78,7.09,4.49,0.9674,CBHE_BA1S_P4,CBHE_BA1S,-23.4284645,151.9522105,5,5,Heron,Back1,5m,Shallow,Plot4,NA,NA,2023,Back,Back1,plot coordinates from AG,NA,1,1,1b,1b,HostD3,HostD3,Hap8
RRAP-ECO03-2023-Shys-CBHE-2765_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2765_L1,,RRAP-ECO03-2023-Shys-CBHE-2765,batch1,L1,CBHE-2765,2765,CBHE,5.96,91.5,7.6,5.18,0.9714,CBHE_BA2D_P2,CBHE_BA2D,-23.43398,151.920474,10.5,10.5,Heron,Back2,10m,Deep,Plot2,NA,NA,2023,Back,Back2,plot coordinates from AG,NA,1,1,1b,1b,HostD3,HostD3,Hap8
RRAP-ECO03-2023-Shys-CBHE-2730_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2730_L1,,RRAP-ECO03-2023-Shys-CBHE-2730,batch1,L1,CBHE-2730,2730,CBHE,5.72,89.75,7.02,6.04,0.9536,CBHE_BA2S_P1,CBHE_BA2S,-23.433933,151.9212005,4.1,4.1,Heron,Back2,5m,Shallow,Plot1,NA,NA,2023,Back,Back2,plot coordinates from AG,NA,1,1,1b,1b,HostD3,HostD3,Hap8
RRAP-ECO03-2023-Shys-CBHE-2745_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2745_L1,,RRAP-ECO03-2023-Shys-CBHE-2745,batch1,L1,CBHE-2745,2745,CBHE,6.69,84.43,9,6,0.9573,CBHE_BA2S_P4,CBHE_BA2S,-23.4340385,151.920667,3.9,3.9,Heron,Back2,5m,Shallow,Plot4,NA,NA,2023,Back,Back2,plot coordinates from AG,NA,1,1,1b,1b,HostD3,HostD3,Hap8
RRAP-ECO03-2023-Shys-CBHE-2803_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2803_L1,,RRAP-ECO03-2023-Shys-CBHE-2803,batch1,L1,CBHE-2803,2803,CBHE,5.69,89.99,7.77,4.8,0.9691,CBHE_FL1S_P2,CBHE_FL1S,-23.4561095,151.925544,3.7,3.7,Heron,Flank1,5m,Shallow,Plot2,NA,NA,2023,Flank,Flank1,plot coordinates from AG,NA,1,1,1b,1b,HostD3,HostD3,Hap8
RRAP-ECO03-2023-Shys-CBHE-2663_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2663_L1,,RRAP-ECO03-2023-Shys-CBHE-2663,batch1,L1,CBHE-2663,2663,CBHE,6.48,83.54,7.08,4.89,0.9567,CBHE_FR1D_P3,CBHE_FR1D,-23.472098,151.977937,11.8,11.8,Heron,Front1,10m,Deep,Plot3,NA,NA,2023,Front,Front1,plot coordinates from AG,NA,1,1,1b,1b,HostD3,HostD3,Hap8
RRAP-ECO03-2022-Shys-CBHE-1313_L3_markedRG.bam,RRAP-ECO03-2022-Shys-CBHE-1313_L3,,RRAP-ECO03-2022-Shys-CBHE-1313,batch1,L3,CBHE-1313,1313,CBHE,6.51,92.7,7.51,5.42,0.9732,CBHE_FR1D_P3,CBHE_FR1D,-23.472098,151.977937,11.8,11.8,Heron,Front1,10m,Deep,Plot3,NA,NA,2022,Front,Front1,plot coordinates from AG,NA,1,1,1b,1b,HostD3,HostD3,Hap8
RRAP-ECO03-2023-Shys-CBHE-2710_L3_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2710_L3,,RRAP-ECO03-2023-Shys-CBHE-2710,batch1,L3,CBHE-2710,2710,CBHE,5.86,91.46,6.47,3.81,0.9747,CBHE_FR2D_P3,CBHE_FR2D,-23.47086716,151.9512024,11.6,11.6,Heron,Front2,10m,Deep,Plot3,NA,NA,2023,Front,Front2,plot coordinates from AG,NA,1,1,1b,1b,HostD3,HostD3,Hap8
RRAP-ECO03-2023-Shys-CBHE-2718_L3_markedRG.bam,RRAP-ECO03-2023-Shys-CBHE-2718_L3,,RRAP-ECO03-2023-Shys-CBHE-2718,batch1,L3,CBHE-2718,2718,CBHE,6.15,90.02,7.82,5.22,0.9773,CBHE_FR2D_P4,CBHE_FR2D,-23.4708662,151.9513931,10.4,10.4,Heron,Front2,10m,Deep,Plot4,NA,NA,2023,Front,Front2,plot coordinates from AG,NA,1,1,1b,1b,HostD3,HostD3,Hap8
RRAP-ECO03-2022-Shys-CBLM-1208_L1_markedRG.bam,RRAP-ECO03-2022-Shys-CBLM-1208_L1,,RRAP-ECO03-2022-Shys-CBLM-1208,batch1,L1,CBLM-1208,1208,CBLM,5.37,90,6.75,5.22,0.9717,CBLM_BA2S_P3,CBLM_BA2S,-23.8944175,152.403762,5.6,5.6,Lady Musgrave,Back2,5m,Shallow,Plot3,NA,NA,2022,Back,Back2,plot coordinates from AG,NA,1,1,1b,1b,HostD3,HostD3,Hap8
RRAP-ECO03-2023-Shys-CBLM-2619_L1_markedRG.bam,RRAP-ECO03-2023-Shys-CBLM-2619_L1,,RRAP-ECO03-2023-Shys-CBLM-2619,batch1,L1,CBLM-2619,2619,CBLM,6.69,89.63,6.53,6.52,0.8842,CBLM_BA2S_P4,CBLM_BA2S,-23.8945,152.403644,4.4,4.4,Lady Musgrave,Back2,5m,Shallow,Plot4,NA,NA,2023,Back,Back2,plot coordinates from AG,NA,1,1,1b,1b,HostD3,HostD3,Hap8
RRAP-ECO03-2022-Shys-OCDA-BLCH71B_L2_markedRG.bam,RRAP-ECO03-2022-Shys-OCDA-BLCH71B_L2,,RRAP-ECO03-2022-Shys-OCDA-BLCH71B,batch1,L2,OCDA-BLCH71B,BLCH71B,OCDA,6.23,84.87,5.72,3.02,0.9649,OCDA_FR2S_P4,OCDA_FR2S,-18.83150833,147.6528006,5.7,5.7,Davies,Front2,5m,Shallow,Plot4,NA,NA,2022,Front,Front2,plot coordinates from AG,NA,1,1,1b,1b,HostD3,HostD3,outlier
RRAP-ECO03-2022-Shys-TSAU-854_L1_markedRG.bam,RRAP-ECO03-2022-Shys-TSAU-854_L1,,RRAP-ECO03-2022-Shys-TSAU-854,batch1,L1,TSAU-854,854,TSAU,7.97,85.03,6.36,2.71,0.9767,TSAU_FR1S_P1,TSAU_FR1S,-9.87996,143.41004,3.1,3.1,Aukane,Front1,5m,Shallow,Plot1,NA,NA,2022,Front,Front1,original coordinates,NA,1,1,1b,1c,HostD3,HostD3,outlier
RRAP-ECO03-2022-Shys-OCDA-BLCH94B_L2_markedRG.bam,RRAP-ECO03-2022-Shys-OCDA-BLCH94B_L2,,RRAP-ECO03-2022-Shys-OCDA-BLCH94B,batch1,L2,OCDA-BLCH94B,BLCH94B,OCDA,7.29,87.08,7.95,3.9,0.974,OCDA_BA2S_P2,OCDA_BA2S,-18.81445,147.63709,2.7,2.7,Davies,Back2,5m,Shallow,Plot2,NA,NA,2022,Back,Back2,plot coordinates from AG,NA,1,1,1a,1a,HostD3_central,1a,Hap5
RRAP-ECO03-2022-Shys-OCDA-BLCH47B_L2_markedRG.bam,RRAP-ECO03-2022-Shys-OCDA-BLCH47B_L2,,RRAP-ECO03-2022-Shys-OCDA-BLCH47B,batch1,L2,OCDA-BLCH47B,BLCH47B,OCDA,6.07,87.16,8.72,4.65,0.9678,OCDA_BA2S_P3,OCDA_BA2S,-18.81441,147.63697,4,4,Davies,Back2,5m,Shallow,Plot3,NA,NA,2022,Back,Back2,plot coordinates from AG,NA,1,1,1a,1a,HostD3_central,1a,Hap5
RRAP-ECO03-2022-Shys-OCDA-BLCH35B_L2_markedRG.bam,RRAP-ECO03-2022-Shys-OCDA-BLCH35B_L2,,RRAP-ECO03-2022-Shys-OCDA-BLCH35B,batch1,L2,OCDA-BLCH35B,BLCH35B,OCDA,6.72,84.22,7.81,3.6,0.9806,OCDA_FL1D_P1,OCDA_FL1D,-18.805915,147.668855,11.9,11.9,Davies,Flank1,10m,Deep,Plot1,NA,NA,2022,Flank,Flank1,plot coordinates from AG,NA,1,1,1a,1a,HostD3_central,1a,Hap5
RRAP-ECO03-2023-Shys-OCDA-1793_L1_markedRG.bam,RRAP-ECO03-2023-Shys-OCDA-1793_L1,,RRAP-ECO03-2023-Shys-OCDA-1793,batch1,L1,OCDA-1793,1793,OCDA,7.46,87.19,9.71,4.03,0.9755,OCDA_FL1D_P3,OCDA_FL1D,-18.805735,147.66876,12.4,12.4,Davies,Flank1,10m,Deep,Plot3,NA,NA,2023,Flank,Flank1,plot coordinates from AG,NA,1,1,1a,1a,HostD3_central,1a,Hap5
RRAP-ECO03-2022-Shys-OCDA-BLCH112B_L2_markedRG.bam,RRAP-ECO03-2022-Shys-OCDA-BLCH112B_L2,,RRAP-ECO03-2022-Shys-OCDA-BLCH112B,batch1,L2,OCDA-BLCH112B,BLCH112B,OCDA,6.12,83.58,7.31,1.49,0.9392,OCDA_FL1S_P4,OCDA_FL1S,-18.805575,147.66835,5.4,5.4,Davies,Flank1,5m,Shallow,Plot4,NA,NA,2022,Flank,Flank1,plot coordinates from AG,NA,1,1,1a,1a,HostD3_central,1a,Hap5
RRAP-ECO03-2022-Shys-OCDA-BLCH113B_L2_markedRG.bam,RRAP-ECO03-2022-Shys-OCDA-BLCH113B_L2,,RRAP-ECO03-2022-Shys-OCDA-BLCH113B,batch1,L2,OCDA-BLCH113B,BLCH113B,OCDA,5.69,84.23,8.27,1.75,0.9733,OCDA_FL1S_P4,OCDA_FL1S,-18.805575,147.66835,5.4,5.4,Davies,Flank1,5m,Shallow,Plot4,NA,NA,2022,Flank,Flank1,plot coordinates from AG,NA,1,1,1a,1a,HostD3_central,1a,Hap5
RRAP-ECO03-2022-Shys-OCDA-BLCH120B_L2_markedRG.bam,RRAP-ECO03-2022-Shys-OCDA-BLCH120B_L2,,RRAP-ECO03-2022-Shys-OCDA-BLCH120B,batch1,L2,OCDA-BLCH120B,BLCH120B,OCDA,6.34,86.89,7.78,3.83,0.9738,OCDA_FL1S_P4,OCDA_FL1S,-18.805575,147.66835,5.4,5.4,Davies,Flank1,5m,Shallow,Plot4,NA,NA,2022,Flank,Flank1,plot coordinates from AG,NA,1,1,1a,1a,HostD3_central,1a,Hap5
RRAP-ECO03-2022-Shys-OCDA-BLCH114B_L2_markedRG.bam,RRAP-ECO03-2022-Shys-OCDA-BLCH114B_L2,,RRAP-ECO03-2022-Shys-OCDA-BLCH114B,batch1,L2,OCDA-BLCH114B,BLCH114B,OCDA,5.74,85.83,6.98,3.04,0.9748,OCDA_FL1S_P4,OCDA_FL1S,-18.805575,147.66835,5.4,5.4,Davies,Flank1,5m,Shallow,Plot4,NA,NA,2022,Flank,Flank1,plot coordinates from AG,NA,1,1,1a,1a,HostD3_central,1a,Hap5
RRAP-ECO03-2022-Shys-OCDA-BLCH106B_L2_markedRG.bam,RRAP-ECO03-2022-Shys-OCDA-BLCH106B_L2,,RRAP-ECO03-2022-Shys-OCDA-BLCH106B,batch1,L2,OCDA-BLCH106B,BLCH106B,OCDA,7.52,87.08,9.16,4,0.9755,OCDA_FL1S_P4,OCDA_FL1S,-18.805575,147.66835,5.4,5.4,Davies,Flank1,5m,Shallow,Plot4,NA,NA,2022,Flank,Flank1,plot coordinates from AG,NA,1,1,1a,1a,HostD3_central,1a,Hap5
RRAP-ECO03-2022-Shys-OCDA-BLCH24B_L2_markedRG.bam,RRAP-ECO03-2022-Shys-OCDA-BLCH24B_L2,,RRAP-ECO03-2022-Shys-OCDA-BLCH24B,batch1,L2,OCDA-BLCH24B,BLCH24B,OCDA,7,83.99,7.14,2.64,0.9789,OCDA_FR1D_P1,OCDA_FR1D,-18.81968177,147.663926,9.8,9.8,Davies,Front1,10m,Deep,Plot1,NA,NA,2022,Front,Front1,plot coordinates from AG,NA,1,1,1a,1a,HostD3_central,1a,Hap5
RRAP-ECO03-2022-Shys-OCDA-BLCH26B_L2_markedRG.bam,RRAP-ECO03-2022-Shys-OCDA-BLCH26B_L2,,RRAP-ECO03-2022-Shys-OCDA-BLCH26B,batch1,L2,OCDA-BLCH26B,BLCH26B,OCDA,5.87,85.23,9.13,2.97,0.9801,OCDA_FR1D_P1,OCDA_FR1D,-18.81968177,147.663926,9.8,9.8,Davies,Front1,10m,Deep,Plot1,NA,NA,2022,Front,Front1,plot coordinates from AG,NA,1,1,1a,1a,HostD3_central,1a,Hap5
RRAP-ECO03-2022-Shys-OCDA-BLCH11B_L2_markedRG.bam,RRAP-ECO03-2022-Shys-OCDA-BLCH11B_L2,,RRAP-ECO03-2022-Shys-OCDA-BLCH11B,batch1,L2,OCDA-BLCH11B,BLCH11B,OCDA,6.69,84.07,7.79,2.68,0.9791,OCDA_FR1S_P1,OCDA_FR1S,-18.81961901,147.6637135,4.9,4.9,Davies,Front1,5m,Shallow,Plot1,NA,NA,2022,Front,Front1,plot coordinates from AG,NA,1,1,1a,1a,HostD3_central,1a,Hap5
Deepcat-PM-2014-Shys-SAUN-7985_L4_markedRG.bam,Deepcat-PM-2014-Shys-SAUN-7985_L4,,Deepcat-PM-2014-Shys-SAUN-7985,batch2,L4,SAUN-7985,7985,SAUN,11.48,86.28,11.98,7.64,0.9657,NA,NA,-11.47666667,144.0627778,40,40,Saunders,NA,40m,Deep,NA,NA,NA,NA,Front,NA,coarse coordinates,coarse category,1,1,1b,1b,HostD3_central,HostD3,Hap5
Deepcat-PM-2014-Shys-SAUN-7983_L4_markedRG.bam,Deepcat-PM-2014-Shys-SAUN-7983_L4,,Deepcat-PM-2014-Shys-SAUN-7983,batch2,L4,SAUN-7983,7983,SAUN,10.73,86.07,13.14,7.37,0.963,NA,NA,-11.47666667,144.0627778,40,40,Saunders,NA,40m,Deep,NA,NA,NA,NA,Front,NA,coarse coordinates,coarse category,1,1,1b,1b,HostD3_central,HostD3,Hap5
Deepcat-PM-2014-Shys-SAUN-7981_L4_markedRG.bam,Deepcat-PM-2014-Shys-SAUN-7981_L4,,Deepcat-PM-2014-Shys-SAUN-7981,batch2,L4,SAUN-7981,7981,SAUN,11.34,90.06,13.47,8.94,0.9707,NA,NA,-11.47666667,144.0627778,40,40,Saunders,NA,40m,Deep,NA,NA,NA,NA,Front,NA,coarse coordinates,coarse category,1,1,1b,1b,HostD3_central,HostD3,Hap5
Deepcat-PM-2014-Shys-SAUN-7984_L4_markedRG.bam,Deepcat-PM-2014-Shys-SAUN-7984_L4,,Deepcat-PM-2014-Shys-SAUN-7984,batch2,L4,SAUN-7984,7984,SAUN,11.4,88.58,13.56,6.34,0.9731,NA,NA,-11.47666667,144.0627778,40,40,Saunders,NA,40m,Deep,NA,NA,NA,NA,Front,NA,coarse coordinates,coarse category,1,1,1b,1b,HostD3_central,HostD3,Hap5
Deepcat-PM-2014-Shys-SAUN-7980_L4_markedRG.bam,Deepcat-PM-2014-Shys-SAUN-7980_L4,,Deepcat-PM-2014-Shys-SAUN-7980,batch2,L4,SAUN-7980,7980,SAUN,11.14,85.97,13.58,7.13,0.9738,NA,NA,-11.47666667,144.0627778,40,40,Saunders,NA,40m,Deep,NA,NA,NA,NA,Front,NA,coarse coordinates,coarse category,1,1,1b,1b,HostD3_central,HostD3,Hap5
Deepcat-PM-2014-Shys-SAUN-7986_L4_markedRG.bam,Deepcat-PM-2014-Shys-SAUN-7986_L4,,Deepcat-PM-2014-Shys-SAUN-7986,batch2,L4,SAUN-7986,7986,SAUN,10.22,89.82,5.73,3.14,0.9813,NA,NA,-11.47666667,144.0627778,40,40,Saunders,NA,40m,Deep,NA,NA,NA,NA,Front,NA,coarse coordinates,coarse category,1,1,1b,1b,HostD3_central,HostD3,Hap5
RRAP-ECO03-2022-Shys-OCDA-BLCH34B_L2_markedRG.bam,RRAP-ECO03-2022-Shys-OCDA-BLCH34B_L2,,RRAP-ECO03-2022-Shys-OCDA-BLCH34B,batch1,L2,OCDA-BLCH34B,BLCH34B,OCDA,5.96,84.92,9.41,6.02,0.9775,OCDA_FL1D_P1,OCDA_FL1D,-18.805915,147.668855,11.9,11.9,Davies,Flank1,10m,Deep,Plot1,NA,NA,2022,Flank,Flank1,plot coordinates from AG,NA,1,1,1b,1b,HostD3_central,HostD3,Hap5
RRAP-ECO03-2023-Shys-OCDA-1726_L1_markedRG.bam,RRAP-ECO03-2023-Shys-OCDA-1726_L1,,RRAP-ECO03-2023-Shys-OCDA-1726,batch1,L1,OCDA-1726,1726,OCDA,6.82,86.27,6.62,2.91,0.9693,OCDA_FR2D_P4,OCDA_FR2D,-18.83160726,147.652827,10.4,10.4,Davies,Front2,10m,Deep,Plot4,NA,NA,2023,Front,Front2,plot coordinates from AG,NA,1,1,1b,1b,HostD3_central,HostD3,Hap5
RRAP-ECO03-2023-Shys-OCDA-2096_L3_markedRG.bam,RRAP-ECO03-2023-Shys-OCDA-2096_L3,,RRAP-ECO03-2023-Shys-OCDA-2096,batch1,L3,OCDA-2096,2096,OCDA,5.61,83.41,6.95,2.94,0.973,OCDA_FR2S_P1,OCDA_FR2S,-18.83192685,147.6524971,4.9,4.9,Davies,Front2,5m,Shallow,Plot1,NA,NA,2023,Front,Front2,plot coordinates from AG,NA,1,1,1b,1b,HostD3_central,HostD3,Hap5
